TestID,Scenario,SortMode,BiasFactor,BiasCap,VoxelSize,TileSize,AvgLength,Cohesion,TimeMs
315,Chinese Wall,Alvo,0.50,1.00,0.100,64,25.85,15.6531,4
316,Chinese Wall,Alvo,0.50,1.00,0.100,128,27.15,16.2093,1
317,Chinese Wall,Alvo,0.50,1.00,0.160,16,25.77,14.5294,2
318,Chinese Wall,Alvo,0.50,1.00,0.160,32,25.62,16.2500,1
319,Chinese Wall,Alvo,0.50,1.00,0.160,64,26.00,13.6731,1
320,Chinese Wall,Alvo,0.50,1.00,0.160,128,26.48,16.7949,0
321,Chinese Wall,Alvo,0.75,0.01,0.020,16,26.72,12.0873,61
322,Chinese Wall,Alvo,0.75,0.01,0.020,32,26.82,13.2250,15
323,Chinese Wall,Alvo,0.75,0.01,0.020,64,26.08,14.5158,5
324,Chinese Wall,Alvo,0.75,0.01,0.020,128,25.91,14.8209,2
325,Chinese Wall,Alvo,0.75,0.01,0.050,16,26.40,12.7349,17
326,Chinese Wall,Alvo,0.75,0.01,0.050,32,25.88,14.1750,3
327,Chinese Wall,Alvo,0.75,0.01,0.050,64,26.06,14.5574,1
328,Chinese Wall,Alvo,0.75,0.01,0.050,128,26.13,16.0417,1
329,Chinese Wall,Alvo,0.75,0.01,0.100,16,25.86,14.4557,3
330,Chinese Wall,Alvo,0.75,0.01,0.100,32,26.05,14.7049,1
331,Chinese Wall,Alvo,0.75,0.01,0.100,64,26.12,16.0417,1
332,Chinese Wall,Alvo,0.75,0.01,0.100,128,27.39,17.1463,0
333,Chinese Wall,Alvo,0.75,0.01,0.160,16,25.88,14.8209,1
334,Chinese Wall,Alvo,0.75,0.01,0.160,32,25.92,16.4808,1
335,Chinese Wall,Alvo,0.75,0.01,0.160,64,25.81,17.2046,1
336,Chinese Wall,Alvo,0.75,0.01,0.160,128,26.48,16.7949,0
337,Chinese Wall,Alvo,0.75,0.50,0.020,16,26.72,11.9238,62
338,Chinese Wall,Alvo,0.75,0.50,0.020,32,26.78,12.9693,15
339,Chinese Wall,Alvo,0.75,0.50,0.020,64,26.08,14.5158,4
340,Chinese Wall,Alvo,0.75,0.50,0.020,128,25.91,14.8209,5
341,Chinese Wall,Alvo,0.75,0.50,0.050,16,26.41,12.7349,9
342,Chinese Wall,Alvo,0.75,0.50,0.050,32,25.88,14.1750,7
343,Chinese Wall,Alvo,0.75,0.50,0.050,64,26.06,14.5574,1
344,Chinese Wall,Alvo,0.75,0.50,0.050,128,26.13,16.0417,1
345,Chinese Wall,Alvo,0.75,0.50,0.100,16,25.86,14.0988,3
346,Chinese Wall,Alvo,0.75,0.50,0.100,32,26.05,14.7049,1
347,Chinese Wall,Alvo,0.75,0.50,0.100,64,26.12,16.0417,4
348,Chinese Wall,Alvo,0.75,0.50,0.100,128,27.39,17.1463,1
349,Chinese Wall,Alvo,0.75,0.50,0.160,16,25.88,14.8209,2
350,Chinese Wall,Alvo,0.75,0.50,0.160,32,25.88,16.4423,1
351,Chinese Wall,Alvo,0.75,0.50,0.160,64,25.81,17.2046,1
352,Chinese Wall,Alvo,0.75,0.50,0.160,128,26.48,16.7949,0
353,Chinese Wall,Alvo,0.75,0.75,0.020,16,26.68,11.6786,69
354,Chinese Wall,Alvo,0.75,0.75,0.020,32,26.61,12.6108,15
355,Chinese Wall,Alvo,0.75,0.75,0.020,64,26.01,13.7400,17
356,Chinese Wall,Alvo,0.75,0.75,0.020,128,25.95,14.7761,2
357,Chinese Wall,Alvo,0.75,0.75,0.050,16,26.42,11.8582,16
358,Chinese Wall,Alvo,0.75,0.75,0.050,32,25.87,14.1625,3
359,Chinese Wall,Alvo,0.75,0.75,0.050,64,26.01,14.5574,1
360,Chinese Wall,Alvo,0.75,0.75,0.050,128,25.86,15.6531,1
361,Chinese Wall,Alvo,0.75,0.75,0.100,16,25.85,14.0864,6
362,Chinese Wall,Alvo,0.75,0.75,0.100,32,26.00,14.6885,1
363,Chinese Wall,Alvo,0.75,0.75,0.100,64,25.85,15.6531,1
364,Chinese Wall,Alvo,0.75,0.75,0.100,128,27.15,16.2558,1
365,Chinese Wall,Alvo,0.75,0.75,0.160,16,25.91,14.7761,2
366,Chinese Wall,Alvo,0.75,0.75,0.160,32,25.68,16.3269,1
367,Chinese Wall,Alvo,0.75,0.75,0.160,64,25.62,16.2826,1
368,Chinese Wall,Alvo,0.75,0.75,0.160,128,26.48,16.7949,0
369,Chinese Wall,Alvo,0.75,1.00,0.020,16,26.25,6.4428,354
370,Chinese Wall,Alvo,0.75,1.00,0.020,32,25.88,6.6149,40
371,Chinese Wall,Alvo,0.75,1.00,0.020,64,26.03,12.5413,15
372,Chinese Wall,Alvo,0.75,1.00,0.020,128,25.80,14.5294,3
373,Chinese Wall,Alvo,0.75,1.00,0.050,16,26.35,10.6774,32
374,Chinese Wall,Alvo,0.75,1.00,0.050,32,25.80,13.6145,5
375,Chinese Wall,Alvo,0.75,1.00,0.050,64,25.69,8.4808,1
376,Chinese Wall,Alvo,0.75,1.00,0.050,128,25.86,15.6531,1
377,Chinese Wall,Alvo,0.75,1.00,0.100,16,25.82,13.5476,4
378,Chinese Wall,Alvo,0.75,1.00,0.100,32,25.68,8.4762,5
379,Chinese Wall,Alvo,0.75,1.00,0.100,64,25.85,15.6531,1
380,Chinese Wall,Alvo,0.75,1.00,0.100,128,27.15,16.2093,1
381,Chinese Wall,Alvo,0.75,1.00,0.160,16,25.77,14.5294,2
382,Chinese Wall,Alvo,0.75,1.00,0.160,32,25.62,16.2500,1
383,Chinese Wall,Alvo,0.75,1.00,0.160,64,26.00,13.6731,1
384,Chinese Wall,Alvo,0.75,1.00,0.160,128,26.48,16.7949,0
385,Chinese Wall,Alvo,0.90,0.01,0.020,16,26.72,12.0873,79
386,Chinese Wall,Alvo,0.90,0.01,0.020,32,26.82,13.2250,22
387,Chinese Wall,Alvo,0.90,0.01,0.020,64,26.08,14.5158,4
388,Chinese Wall,Alvo,0.90,0.01,0.020,128,25.91,14.8209,2
389,Chinese Wall,Alvo,0.90,0.01,0.050,16,26.40,12.7349,9
390,Chinese Wall,Alvo,0.90,0.01,0.050,32,25.88,14.1750,3
391,Chinese Wall,Alvo,0.90,0.01,0.050,64,26.06,14.5574,1
392,Chinese Wall,Alvo,0.90,0.01,0.050,128,26.13,16.0417,1
393,Chinese Wall,Alvo,0.90,0.01,0.100,16,25.88,14.0988,6
394,Chinese Wall,Alvo,0.90,0.01,0.100,32,26.05,14.7049,1
395,Chinese Wall,Alvo,0.90,0.01,0.100,64,26.12,16.0417,1
396,Chinese Wall,Alvo,0.90,0.01,0.100,128,27.39,17.1463,1
397,Chinese Wall,Alvo,0.90,0.01,0.160,16,25.88,14.8209,1
398,Chinese Wall,Alvo,0.90,0.01,0.160,32,25.92,16.4808,1
399,Chinese Wall,Alvo,0.90,0.01,0.160,64,25.81,17.2046,1
400,Chinese Wall,Alvo,0.90,0.01,0.160,128,26.48,16.7949,0
401,Chinese Wall,Alvo,0.90,0.50,0.020,16,26.72,12.0873,66
402,Chinese Wall,Alvo,0.90,0.50,0.020,32,26.82,13.2250,15
403,Chinese Wall,Alvo,0.90,0.50,0.020,64,26.08,14.5158,8
404,Chinese Wall,Alvo,0.90,0.50,0.020,128,25.91,14.8209,2
405,Chinese Wall,Alvo,0.90,0.50,0.050,16,26.40,12.7349,13
406,Chinese Wall,Alvo,0.90,0.50,0.050,32,25.88,14.1750,3
407,Chinese Wall,Alvo,0.90,0.50,0.050,64,26.06,14.5574,1
408,Chinese Wall,Alvo,0.90,0.50,0.050,128,26.13,16.0417,1
409,Chinese Wall,Alvo,0.90,0.50,0.100,16,25.88,14.0988,7
410,Chinese Wall,Alvo,0.90,0.50,0.100,32,26.05,14.7049,1
411,Chinese Wall,Alvo,0.90,0.50,0.100,64,26.12,16.0417,1
412,Chinese Wall,Alvo,0.90,0.50,0.100,128,27.39,17.1463,1
413,Chinese Wall,Alvo,0.90,0.50,0.160,16,25.88,14.8209,1
414,Chinese Wall,Alvo,0.90,0.50,0.160,32,25.92,16.4808,1
415,Chinese Wall,Alvo,0.90,0.50,0.160,64,25.81,17.2046,1
416,Chinese Wall,Alvo,0.90,0.50,0.160,128,26.48,16.7949,0
417,Chinese Wall,Alvo,0.90,0.75,0.020,16,26.69,11.7582,69
418,Chinese Wall,Alvo,0.90,0.75,0.020,32,26.68,12.7758,16
419,Chinese Wall,Alvo,0.90,0.75,0.020,64,26.06,13.9192,4
420,Chinese Wall,Alvo,0.90,0.75,0.020,128,25.95,14.7761,2
421,Chinese Wall,Alvo,0.90,0.75,0.050,16,26.46,12.1377,9
422,Chinese Wall,Alvo,0.90,0.75,0.050,32,25.87,14.1625,3
423,Chinese Wall,Alvo,0.90,0.75,0.050,64,26.01,14.5574,1
424,Chinese Wall,Alvo,0.90,0.75,0.050,128,25.86,15.6531,1
425,Chinese Wall,Alvo,0.90,0.75,0.100,16,25.87,14.0864,9
426,Chinese Wall,Alvo,0.90,0.75,0.100,32,26.00,14.6885,1
427,Chinese Wall,Alvo,0.90,0.75,0.100,64,25.85,15.6531,1
428,Chinese Wall,Alvo,0.90,0.75,0.100,128,27.25,16.3023,1
429,Chinese Wall,Alvo,0.90,0.75,0.160,16,25.91,14.7761,1
430,Chinese Wall,Alvo,0.90,0.75,0.160,32,25.68,16.3269,1
431,Chinese Wall,Alvo,0.90,0.75,0.160,64,25.62,16.2826,1
432,Chinese Wall,Alvo,0.90,0.75,0.160,128,26.48,16.7949,0
433,Chinese Wall,Alvo,0.90,1.00,0.020,16,26.25,6.4428,339
434,Chinese Wall,Alvo,0.90,1.00,0.020,32,25.88,6.6149,43
435,Chinese Wall,Alvo,0.90,1.00,0.020,64,26.03,12.5413,9
436,Chinese Wall,Alvo,0.90,1.00,0.020,128,25.80,14.5294,2
437,Chinese Wall,Alvo,0.90,1.00,0.050,16,26.35,10.6774,24
438,Chinese Wall,Alvo,0.90,1.00,0.050,32,25.80,13.6145,4
439,Chinese Wall,Alvo,0.90,1.00,0.050,64,25.69,8.4808,1
440,Chinese Wall,Alvo,0.90,1.00,0.050,128,25.86,15.6531,1
441,Chinese Wall,Alvo,0.90,1.00,0.100,16,25.82,13.5476,11
442,Chinese Wall,Alvo,0.90,1.00,0.100,32,25.68,8.4762,2
443,Chinese Wall,Alvo,0.90,1.00,0.100,64,25.85,15.6531,1
444,Chinese Wall,Alvo,0.90,1.00,0.100,128,27.15,16.2093,1
445,Chinese Wall,Alvo,0.90,1.00,0.160,16,25.77,14.5294,2
446,Chinese Wall,Alvo,0.90,1.00,0.160,32,25.62,16.2500,1
447,Chinese Wall,Alvo,0.90,1.00,0.160,64,26.00,13.6731,1
448,Chinese Wall,Alvo,0.90,1.00,0.160,128,26.48,16.7949,0
449,Chinese Wall,Alvo,0.95,0.01,0.020,16,26.72,12.0873,88
450,Chinese Wall,Alvo,0.95,0.01,0.020,32,26.56,12.8049,17
451,Chinese Wall,Alvo,0.95,0.01,0.020,64,26.00,12.8037,5
452,Chinese Wall,Alvo,0.95,0.01,0.020,128,25.91,14.8209,2
453,Chinese Wall,Alvo,0.95,0.01,0.050,16,26.51,11.8014,10
454,Chinese Wall,Alvo,0.95,0.01,0.050,32,25.88,14.1750,3
455,Chinese Wall,Alvo,0.95,0.01,0.050,64,26.06,14.5574,1
456,Chinese Wall,Alvo,0.95,0.01,0.050,128,26.13,16.0417,1
457,Chinese Wall,Alvo,0.95,0.01,0.100,16,25.85,14.0988,3
458,Chinese Wall,Alvo,0.95,0.01,0.100,32,26.05,14.7049,4
459,Chinese Wall,Alvo,0.95,0.01,0.100,64,26.12,16.0417,1
460,Chinese Wall,Alvo,0.95,0.01,0.100,128,27.39,16.3023,1
461,Chinese Wall,Alvo,0.95,0.01,0.160,16,25.88,14.8209,2
462,Chinese Wall,Alvo,0.95,0.01,0.160,32,25.92,16.4808,1
463,Chinese Wall,Alvo,0.95,0.01,0.160,64,25.66,16.3261,1
464,Chinese Wall,Alvo,0.95,0.01,0.160,128,26.48,16.7949,0
465,Chinese Wall,Alvo,0.95,0.50,0.020,16,26.72,12.0873,72
466,Chinese Wall,Alvo,0.95,0.50,0.020,32,26.56,12.8049,17
467,Chinese Wall,Alvo,0.95,0.50,0.020,64,26.00,12.8037,5
468,Chinese Wall,Alvo,0.95,0.50,0.020,128,25.91,14.8209,2
469,Chinese Wall,Alvo,0.95,0.50,0.050,16,26.51,11.8014,16
470,Chinese Wall,Alvo,0.95,0.50,0.050,32,25.88,14.1750,3
471,Chinese Wall,Alvo,0.95,0.50,0.050,64,26.06,14.5574,1
472,Chinese Wall,Alvo,0.95,0.50,0.050,128,26.13,16.0417,1
473,Chinese Wall,Alvo,0.95,0.50,0.100,16,25.85,14.0988,11
474,Chinese Wall,Alvo,0.95,0.50,0.100,32,26.05,14.7049,1
475,Chinese Wall,Alvo,0.95,0.50,0.100,64,26.12,16.0417,1
476,Chinese Wall,Alvo,0.95,0.50,0.100,128,27.39,16.3023,1
477,Chinese Wall,Alvo,0.95,0.50,0.160,16,25.88,14.8209,1
478,Chinese Wall,Alvo,0.95,0.50,0.160,32,25.92,16.4808,1
479,Chinese Wall,Alvo,0.95,0.50,0.160,64,25.66,16.3261,1
480,Chinese Wall,Alvo,0.95,0.50,0.160,128,26.48,16.7949,0
481,Chinese Wall,Alvo,0.95,0.75,0.020,16,26.72,12.0873,81
482,Chinese Wall,Alvo,0.95,0.75,0.020,32,26.56,12.8049,16
483,Chinese Wall,Alvo,0.95,0.75,0.020,64,26.00,12.8037,8
484,Chinese Wall,Alvo,0.95,0.75,0.020,128,25.91,14.8209,2
485,Chinese Wall,Alvo,0.95,0.75,0.050,16,26.51,11.8014,14
486,Chinese Wall,Alvo,0.95,0.75,0.050,32,25.88,14.1750,3
487,Chinese Wall,Alvo,0.95,0.75,0.050,64,26.06,14.5574,1
488,Chinese Wall,Alvo,0.95,0.75,0.050,128,26.13,16.0417,1
489,Chinese Wall,Alvo,0.95,0.75,0.100,16,25.85,14.0988,6
490,Chinese Wall,Alvo,0.95,0.75,0.100,32,26.05,14.7049,1
491,Chinese Wall,Alvo,0.95,0.75,0.100,64,26.12,16.0417,1
492,Chinese Wall,Alvo,0.95,0.75,0.100,128,27.39,16.3023,1
493,Chinese Wall,Alvo,0.95,0.75,0.160,16,25.88,14.8209,1
494,Chinese Wall,Alvo,0.95,0.75,0.160,32,25.88,16.4423,1
495,Chinese Wall,Alvo,0.95,0.75,0.160,64,25.60,16.2826,1
496,Chinese Wall,Alvo,0.95,0.75,0.160,128,26.48,16.7949,1
497,Chinese Wall,Alvo,0.95,1.00,0.020,16,26.25,6.4428,342
498,Chinese Wall,Alvo,0.95,1.00,0.020,32,25.88,6.6149,40
499,Chinese Wall,Alvo,0.95,1.00,0.020,64,26.03,12.5413,18
500,Chinese Wall,Alvo,0.95,1.00,0.020,128,25.80,14.5294,3
501,Chinese Wall,Alvo,0.95,1.00,0.050,16,26.35,10.6774,33
502,Chinese Wall,Alvo,0.95,1.00,0.050,32,25.80,13.6145,5
503,Chinese Wall,Alvo,0.95,1.00,0.050,64,25.69,8.4808,1
504,Chinese Wall,Alvo,0.95,1.00,0.050,128,25.86,15.6531,1
505,Chinese Wall,Alvo,0.95,1.00,0.100,16,25.82,13.5476,4
506,Chinese Wall,Alvo,0.95,1.00,0.100,32,25.68,8.4762,2
507,Chinese Wall,Alvo,0.95,1.00,0.100,64,25.85,15.6531,1
508,Chinese Wall,Alvo,0.95,1.00,0.100,128,27.15,16.2093,1
509,Chinese Wall,Alvo,0.95,1.00,0.160,16,25.77,14.5294,2
510,Chinese Wall,Alvo,0.95,1.00,0.160,32,25.62,16.2500,1
511,Chinese Wall,Alvo,0.95,1.00,0.160,64,26.00,13.6731,1
512,Chinese Wall,Alvo,0.95,1.00,0.160,128,26.48,16.7949,0
513,Boulder,Alvo,0.50,0.01,0.020,16,28.15,10.6975,137
514,Boulder,Alvo,0.50,0.01,0.020,32,26.33,7.3220,31
515,Boulder,Alvo,0.50,0.01,0.020,64,26.05,13.4316,5
516,Boulder,Alvo,0.50,0.01,0.020,128,25.48,16.2308,4
517,Boulder,Alvo,0.50,0.01,0.050,16,27.50,12.7120,19
518,Boulder,Alvo,0.50,0.01,0.050,32,25.84,11.8491,3
519,Boulder,Alvo,0.50,0.01,0.050,64,25.31,14.7012,2
520,Boulder,Alvo,0.50,0.01,0.050,128,24.98,15.9474,1
521,Boulder,Alvo,0.50,0.01,0.100,16,25.76,12.0385,9
522,Boulder,Alvo,0.50,0.01,0.100,32,25.32,14.5682,2
523,Boulder,Alvo,0.50,0.01,0.100,64,24.97,15.9474,1
524,Boulder,Alvo,0.50,0.01,0.100,128,30.10,15.9877,2
525,Boulder,Alvo,0.50,0.01,0.160,16,25.48,17.0357,3
526,Boulder,Alvo,0.50,0.01,0.160,32,26.12,16.9280,2
527,Boulder,Alvo,0.50,0.01,0.160,64,25.87,15.7125,7
528,Boulder,Alvo,0.50,0.01,0.160,128,30.28,15.9146,1
529,Boulder,Alvo,0.50,0.50,0.020,16,28.29,10.4739,126
530,Boulder,Alvo,0.50,0.50,0.020,32,26.33,7.3220,31
531,Boulder,Alvo,0.50,0.50,0.020,64,26.28,13.5368,16
532,Boulder,Alvo,0.50,0.50,0.020,128,25.44,16.6264,3
533,Boulder,Alvo,0.50,0.50,0.050,16,27.53,12.5118,22
534,Boulder,Alvo,0.50,0.50,0.050,32,25.85,11.4182,4
535,Boulder,Alvo,0.50,0.50,0.050,64,25.31,14.7012,2
536,Boulder,Alvo,0.50,0.50,0.050,128,25.22,16.0526,1
537,Boulder,Alvo,0.50,0.50,0.100,16,25.76,12.5200,9
538,Boulder,Alvo,0.50,0.50,0.100,32,25.32,14.5682,2
539,Boulder,Alvo,0.50,0.50,0.100,64,25.21,16.0526,1
540,Boulder,Alvo,0.50,0.50,0.100,128,30.10,15.9877,2
541,Boulder,Alvo,0.50,0.50,0.160,16,25.48,17.0357,11
542,Boulder,Alvo,0.50,0.50,0.160,32,26.12,16.9280,2
543,Boulder,Alvo,0.50,0.50,0.160,64,25.87,15.7125,2
544,Boulder,Alvo,0.50,0.50,0.160,128,30.28,15.9146,1
545,Boulder,Alvo,0.50,0.75,0.020,16,28.09,10.4739,294
546,Boulder,Alvo,0.50,0.75,0.020,32,25.61,7.1654,41
547,Boulder,Alvo,0.50,0.75,0.020,64,26.11,13.4842,7
548,Boulder,Alvo,0.50,0.75,0.020,128,25.44,16.6264,3
549,Boulder,Alvo,0.50,0.75,0.050,16,27.52,11.6277,23
550,Boulder,Alvo,0.50,0.75,0.050,32,26.05,11.0175,5
551,Boulder,Alvo,0.50,0.75,0.050,64,25.62,15.4368,3
552,Boulder,Alvo,0.50,0.75,0.050,128,23.74,6.8042,2
553,Boulder,Alvo,0.50,0.75,0.100,16,25.76,12.5200,5
554,Boulder,Alvo,0.50,0.75,0.100,32,25.61,15.3864,3
555,Boulder,Alvo,0.50,0.75,0.100,64,23.73,6.8042,2
556,Boulder,Alvo,0.50,0.75,0.100,128,30.10,15.9877,2
557,Boulder,Alvo,0.50,0.75,0.160,16,25.48,17.0357,7
558,Boulder,Alvo,0.50,0.75,0.160,32,26.12,16.9280,2
559,Boulder,Alvo,0.50,0.75,0.160,64,25.87,15.7125,2
560,Boulder,Alvo,0.50,0.75,0.160,128,28.29,6.6810,2
561,Boulder,Alvo,0.50,1.00,0.020,16,25.16,4.8456,472
562,Boulder,Alvo,0.50,1.00,0.020,32,25.01,6.1700,57
563,Boulder,Alvo,0.50,1.00,0.020,64,24.80,7.3176,10
564,Boulder,Alvo,0.50,1.00,0.020,128,24.07,8.4702,3
565,Boulder,Alvo,0.50,1.00,0.050,16,24.93,6.0602,36
566,Boulder,Alvo,0.50,1.00,0.050,32,24.38,6.1415,12
567,Boulder,Alvo,0.50,1.00,0.050,64,24.12,9.1181,3
568,Boulder,Alvo,0.50,1.00,0.050,128,23.26,7.8252,2
569,Boulder,Alvo,0.50,1.00,0.100,16,24.52,5.9364,7
570,Boulder,Alvo,0.50,1.00,0.100,32,24.11,9.0938,6
571,Boulder,Alvo,0.50,1.00,0.100,64,23.26,7.8252,2
572,Boulder,Alvo,0.50,1.00,0.100,128,27.97,7.1364,2
573,Boulder,Alvo,0.50,1.00,0.160,16,24.02,8.5874,3
574,Boulder,Alvo,0.50,1.00,0.160,32,23.81,9.5404,2
575,Boulder,Alvo,0.50,1.00,0.160,64,24.46,7.2692,5
576,Boulder,Alvo,0.50,1.00,0.160,128,28.29,6.6810,2
577,Boulder,Alvo,0.75,0.01,0.020,16,28.15,10.6975,126
578,Boulder,Alvo,0.75,0.01,0.020,32,26.33,7.3220,28
579,Boulder,Alvo,0.75,0.01,0.020,64,26.05,13.4316,5
580,Boulder,Alvo,0.75,0.01,0.020,128,25.48,16.2308,3
581,Boulder,Alvo,0.75,0.01,0.050,16,27.50,12.7120,20
582,Boulder,Alvo,0.75,0.01,0.050,32,25.84,11.8491,3
583,Boulder,Alvo,0.75,0.01,0.050,64,25.31,14.7012,2
584,Boulder,Alvo,0.75,0.01,0.050,128,24.98,15.9474,1
585,Boulder,Alvo,0.75,0.01,0.100,16,25.76,12.0385,8
586,Boulder,Alvo,0.75,0.01,0.100,32,25.32,14.5682,2
587,Boulder,Alvo,0.75,0.01,0.100,64,24.97,15.9474,1
588,Boulder,Alvo,0.75,0.01,0.100,128,30.10,15.9877,2
589,Boulder,Alvo,0.75,0.01,0.160,16,25.48,17.0357,3
590,Boulder,Alvo,0.75,0.01,0.160,32,26.12,16.9280,11
591,Boulder,Alvo,0.75,0.01,0.160,64,25.87,15.7125,2
592,Boulder,Alvo,0.75,0.01,0.160,128,30.28,15.9146,1
593,Boulder,Alvo,0.75,0.50,0.020,16,28.29,10.4739,143
594,Boulder,Alvo,0.75,0.50,0.020,32,26.33,7.3220,44
595,Boulder,Alvo,0.75,0.50,0.020,64,26.28,13.5368,5
596,Boulder,Alvo,0.75,0.50,0.020,128,25.44,16.6264,6
597,Boulder,Alvo,0.75,0.50,0.050,16,27.53,12.5118,15
598,Boulder,Alvo,0.75,0.50,0.050,32,25.85,11.4182,7
599,Boulder,Alvo,0.75,0.50,0.050,64,25.31,14.7012,2
600,Boulder,Alvo,0.75,0.50,0.050,128,25.22,16.0526,1
601,Boulder,Alvo,0.75,0.50,0.100,16,25.76,12.5200,3
602,Boulder,Alvo,0.75,0.50,0.100,32,25.32,14.5682,5
603,Boulder,Alvo,0.75,0.50,0.100,64,25.21,16.0526,1
604,Boulder,Alvo,0.75,0.50,0.100,128,30.10,15.9877,2
605,Boulder,Alvo,0.75,0.50,0.160,16,25.48,17.0357,3
606,Boulder,Alvo,0.75,0.50,0.160,32,26.12,16.9280,2
607,Boulder,Alvo,0.75,0.50,0.160,64,25.87,15.7125,5
608,Boulder,Alvo,0.75,0.50,0.160,128,30.28,15.9146,1
609,Boulder,Alvo,0.75,0.75,0.020,16,28.09,10.4739,291
610,Boulder,Alvo,0.75,0.75,0.020,32,25.61,7.1654,39
611,Boulder,Alvo,0.75,0.75,0.020,64,26.11,13.4842,7
612,Boulder,Alvo,0.75,0.75,0.020,128,25.44,16.6264,3
613,Boulder,Alvo,0.75,0.75,0.050,16,27.52,11.6277,41
614,Boulder,Alvo,0.75,0.75,0.050,32,26.05,11.0175,5
615,Boulder,Alvo,0.75,0.75,0.050,64,25.62,15.4368,3
616,Boulder,Alvo,0.75,0.75,0.050,128,23.74,6.8042,2
617,Boulder,Alvo,0.75,0.75,0.100,16,25.76,12.5200,5
618,Boulder,Alvo,0.75,0.75,0.100,32,25.61,15.3864,3
619,Boulder,Alvo,0.75,0.75,0.100,64,23.73,6.8042,2
620,Boulder,Alvo,0.75,0.75,0.100,128,30.10,15.9877,5
621,Boulder,Alvo,0.75,0.75,0.160,16,25.48,17.0357,4
622,Boulder,Alvo,0.75,0.75,0.160,32,26.12,16.9280,2
623,Boulder,Alvo,0.75,0.75,0.160,64,25.87,15.7125,2
624,Boulder,Alvo,0.75,0.75,0.160,128,28.29,6.6810,6
625,Boulder,Alvo,0.75,1.00,0.020,16,25.16,4.8456,458
626,Boulder,Alvo,0.75,1.00,0.020,32,25.01,6.1700,59
627,Boulder,Alvo,0.75,1.00,0.020,64,24.80,7.3176,10
628,Boulder,Alvo,0.75,1.00,0.020,128,24.07,8.4702,6
629,Boulder,Alvo,0.75,1.00,0.050,16,24.93,6.0602,40
630,Boulder,Alvo,0.75,1.00,0.050,32,24.38,6.1415,7
631,Boulder,Alvo,0.75,1.00,0.050,64,24.12,9.1181,3
632,Boulder,Alvo,0.75,1.00,0.050,128,23.26,7.8252,2
633,Boulder,Alvo,0.75,1.00,0.100,16,24.52,5.9364,15
634,Boulder,Alvo,0.75,1.00,0.100,32,24.11,9.0938,3
635,Boulder,Alvo,0.75,1.00,0.100,64,23.26,7.8252,2
636,Boulder,Alvo,0.75,1.00,0.100,128,27.97,7.1364,2
637,Boulder,Alvo,0.75,1.00,0.160,16,24.02,8.5874,3
638,Boulder,Alvo,0.75,1.00,0.160,32,23.81,9.5404,6
639,Boulder,Alvo,0.75,1.00,0.160,64,24.46,7.2692,2
640,Boulder,Alvo,0.75,1.00,0.160,128,28.29,6.6810,2
641,Boulder,Alvo,0.90,0.01,0.020,16,28.15,10.6975,168
642,Boulder,Alvo,0.90,0.01,0.020,32,26.34,7.3779,40
643,Boulder,Alvo,0.90,0.01,0.020,64,26.05,13.4316,5
644,Boulder,Alvo,0.90,0.01,0.020,128,25.46,16.4066,3
645,Boulder,Alvo,0.90,0.01,0.050,16,27.50,12.7120,16
646,Boulder,Alvo,0.90,0.01,0.050,32,25.91,11.4182,4
647,Boulder,Alvo,0.90,0.01,0.050,64,25.31,14.7012,6
648,Boulder,Alvo,0.90,0.01,0.050,128,25.24,15.9737,1
649,Boulder,Alvo,0.90,0.01,0.100,16,25.75,12.0385,4
650,Boulder,Alvo,0.90,0.01,0.100,32,25.32,14.5682,2
651,Boulder,Alvo,0.90,0.01,0.100,64,25.23,15.9737,1
652,Boulder,Alvo,0.90,0.01,0.100,128,30.10,15.9877,2
653,Boulder,Alvo,0.90,0.01,0.160,16,25.48,17.0357,7
654,Boulder,Alvo,0.90,0.01,0.160,32,26.12,16.9280,2
655,Boulder,Alvo,0.90,0.01,0.160,64,25.87,15.7125,2
656,Boulder,Alvo,0.90,0.01,0.160,128,30.28,15.9146,1
657,Boulder,Alvo,0.90,0.50,0.020,16,28.28,10.5474,158
658,Boulder,Alvo,0.90,0.50,0.020,32,26.34,7.3779,40
659,Boulder,Alvo,0.90,0.50,0.020,64,26.08,13.4105,5
660,Boulder,Alvo,0.90,0.50,0.020,128,25.44,16.6264,8
661,Boulder,Alvo,0.90,0.50,0.050,16,27.53,12.5118,19
662,Boulder,Alvo,0.90,0.50,0.050,32,25.91,11.4182,4
663,Boulder,Alvo,0.90,0.50,0.050,64,25.31,14.7012,2
664,Boulder,Alvo,0.90,0.50,0.050,128,25.22,16.0526,1
665,Boulder,Alvo,0.90,0.50,0.100,16,25.75,12.0385,7
666,Boulder,Alvo,0.90,0.50,0.100,32,25.32,14.5682,2
667,Boulder,Alvo,0.90,0.50,0.100,64,25.21,16.0526,1
668,Boulder,Alvo,0.90,0.50,0.100,128,30.10,15.9877,2
669,Boulder,Alvo,0.90,0.50,0.160,16,25.48,17.0357,3
670,Boulder,Alvo,0.90,0.50,0.160,32,26.12,16.9280,8
671,Boulder,Alvo,0.90,0.50,0.160,64,25.87,15.7125,2
672,Boulder,Alvo,0.90,0.50,0.160,128,30.28,15.9146,1
673,Boulder,Alvo,0.90,0.75,0.020,16,28.12,10.4739,306
674,Boulder,Alvo,0.90,0.75,0.020,32,25.63,7.1654,42
